,text,entities,relations,Comments,id,label,start_offset,end_offset
3828,"These include Getpass.exe and Mail.exe, which are password and information stealers.","[{'id': 49703, 'label': 'FILEPATH', 'start_offset': 14, 'end_offset': 25}, {'id': 49704, 'label': 'FILEPATH', 'start_offset': 30, 'end_offset': 38}]",[],[],49703.0,FILEPATH,14.0,25.0
3829,"It also downloads the following:  Accevent.exe <-> Microsoft Accessible Event Watcher 7.2.0.0 event.dll <-> the loader of ssssss.ddd, (Detected as TROJ_ANELLDR) ssssss.ddd (lena_http.bin) <-> encrypted BKDR_ANEL (Detected as BKDR_ANELENC)  ","[{'id': 49708, 'label': 'FILEPATH', 'start_offset': 161, 'end_offset': 171}, {'id': 49711, 'label': 'malware', 'start_offset': 225, 'end_offset': 237}, {'id': 49705, 'label': 'FILEPATH', 'start_offset': 34, 'end_offset': 46}, {'id': 49706, 'label': 'FILEPATH', 'start_offset': 94, 'end_offset': 103}, {'id': 49707, 'label': 'FILEPATH', 'start_offset': 122, 'end_offset': 132}, {'id': 49709, 'label': 'FILEPATH', 'start_offset': 173, 'end_offset': 186}, {'id': 49710, 'label': 'malware', 'start_offset': 202, 'end_offset': 211}, {'id': 49712, 'label': 'malware', 'start_offset': 147, 'end_offset': 159}, {'id': 49713, 'label': 'SOFTWARE', 'start_offset': 51, 'end_offset': 93}]",[],[],49708.0,FILEPATH,161.0,171.0
3830,These three files work together using a common technique call DLL Side-Loading or DLL Hijacking.,"[{'id': 49714, 'label': 'attack-pattern', 'start_offset': 62, 'end_offset': 78}, {'id': 49715, 'label': 'attack-pattern', 'start_offset': 82, 'end_offset': 95}]",[],[],49714.0,attack-pattern,62.0,78.0
3831,"In this scenario, accevent.exe is the primary executable, which is usually legitimate.","[{'id': 49716, 'label': 'FILEPATH', 'start_offset': 18, 'end_offset': 30}]",[],[],49716.0,FILEPATH,18.0,30.0
3832,"After the execution of accevent.exe, it loads event.dll, which will be placed in the same folder (so it takes loading priority), after which event.dll decrypts and loads the encrypted backdoor ssssss.ddd, which is BKDR_ANEL.","[{'id': 49719, 'label': 'FILEPATH', 'start_offset': 141, 'end_offset': 150}, {'id': 49717, 'label': 'FILEPATH', 'start_offset': 23, 'end_offset': 35}, {'id': 49718, 'label': 'FILEPATH', 'start_offset': 46, 'end_offset': 55}, {'id': 49720, 'label': 'FILEPATH', 'start_offset': 193, 'end_offset': 203}, {'id': 49721, 'label': 'malware', 'start_offset': 214, 'end_offset': 223}]","[{'id': 862, 'from_id': 49717, 'to_id': 49718, 'type': 'downloads'}, {'id': 863, 'from_id': 49720, 'to_id': 49721, 'type': 'duplicate-of'}]",[],49719.0,FILEPATH,141.0,150.0
3833,"When we analyzed ANEL 5.1.1 rc, encrypted ANEL 5.1.2 rc1 was downloaded and executed.","[{'id': 49722, 'label': 'malware', 'start_offset': 17, 'end_offset': 30}, {'id': 49723, 'label': 'malware', 'start_offset': 42, 'end_offset': 56}]",[],[],49722.0,malware,17.0,30.0
3834,Short-term mitigation,[],[],[],0.0,safe,0.0,0.0
3835,"When the user opens the document DDEAUTO or Link Auto Update, Office will display a message.","[{'id': 49724, 'label': 'SOFTWARE', 'start_offset': 62, 'end_offset': 68}]",[],[],49724.0,SOFTWARE,62.0,68.0
3836,"If the user clicks on the “No” button, malicious activity will not initiate.",[],[],[],0.0,safe,0.0,0.0
3837,Figure 13: Popup message when users open the document that abuses DDEAUTO  Figure 14.,[],[],[],0.0,safe,0.0,0.0
3838,Popup message when the user opens the document that abuses Link Auto Update Koadic sends its own JavaScript code as plain text.,"[{'id': 49725, 'label': 'malware', 'start_offset': 76, 'end_offset': 82}]",[],[],49725.0,malware,76.0,82.0
3839,The suspect communication allows us to detect the traffic.,[],[],[],0.0,safe,0.0,0.0
3840, Figure 15. Koadic’s communication traffic Medium- to long-term mitigation,"[{'id': 49726, 'label': 'malware', 'start_offset': 12, 'end_offset': 18}]",[],[],49726.0,malware,12.0,18.0
3841,"At first glance, it seems ChessMaster’s evolution over the past few months involves subtle changes.","[{'id': 49727, 'label': 'malware', 'start_offset': 26, 'end_offset': 37}]",[],[],49727.0,malware,26.0,37.0
3842,"However, the constant addition and changing of features and attack vectors indicate that the attackers behind the campaign are unlikely to stop and are constantly looking to evolve their tools and tactics.",[],[],[],0.0,safe,0.0,0.0
3843," Organizations can implement various techniques and best practices to defend against targeted attacks, such as regular patching to prevent vulnerability exploitation and using tools that provide protection across different network levels.",[],[],[],0.0,safe,0.0,0.0
3844,"Solutions that feature behavior monitoring, application control, email gateway monitoring, and intrusion/detection systems can help with this.",[],[],[],0.0,safe,0.0,0.0
3845,"Given how cybercriminal tools, tactics and procedures are evolving, organizations will have to go beyond their typical day-to-day security requirements and find a way to preempt attacks.",[],[],[],0.0,safe,0.0,0.0
3846,"Thus, there is a pressing need to detect and address threats via a proactive incident response strategy.",[],[],[],0.0,safe,0.0,0.0
3847,"Essentially, this involves creating a remediation plan for effectively combating the threat and using round-the-clock intrusion detection and threat analysis to prevent attacks from entering the system.",[],[],[],0.0,safe,0.0,0.0
3848,"A proactive strategy can be much more effective for targeted attacks, as these kinds of attacks are often designed to be elusive and difficult to detect, thus the need to scope them out.",[],[],[],0.0,safe,0.0,0.0
3849,"A comprehensive security strategy that involves proactive incident response will need the input of both decision makers and tech-savvy personnel, as they will need to be on the same page for it to be effective.",[],[],[],0.0,safe,0.0,0.0
3850,"In addition to implementing both mitigation techniques and proactive strategies, organizations can also strengthen their security by employing solutions such Trend Micro™ Deep Security™ and TippingPoint, which protects endpoints from threats that abuse vulnerabilities.","[{'id': 49728, 'label': 'identity', 'start_offset': 158, 'end_offset': 169}, {'id': 49729, 'label': 'SOFTWARE', 'start_offset': 171, 'end_offset': 184}, {'id': 49730, 'label': 'SOFTWARE', 'start_offset': 190, 'end_offset': 202}]",[],[],49728.0,identity,158.0,169.0
3851,"In addition, comprehensive security solutions can be used to protect organizations from attacks.",[],[],[],0.0,safe,0.0,0.0
3852,"These include Trend Micro endpoint solutions such as Trend Micro™ Smart Protection Suites and Worry-Free™ Business Security, which can protect users and businesses from these threats by detecting malicious files, well as blocking all related malicious URLs.","[{'id': 49731, 'label': 'identity', 'start_offset': 14, 'end_offset': 25}, {'id': 49732, 'label': 'identity', 'start_offset': 53, 'end_offset': 64}, {'id': 49733, 'label': 'SOFTWARE', 'start_offset': 66, 'end_offset': 89}, {'id': 49734, 'label': 'SOFTWARE', 'start_offset': 94, 'end_offset': 104}, {'id': 49735, 'label': 'SOFTWARE', 'start_offset': 106, 'end_offset': 123}]",[],[],49731.0,identity,14.0,25.0
3853,Trend Micro Deep Discovery™ can protect enterprises by detecting malicious attachment and URLs.,"[{'id': 49736, 'label': 'SOFTWARE', 'start_offset': 0, 'end_offset': 26}]",[],[],49736.0,SOFTWARE,0.0,26.0
3854,Trend Micro OfficeScan™ with XGen™ endpoint security,"[{'id': 49737, 'label': 'SOFTWARE', 'start_offset': 0, 'end_offset': 34}]",[],[],49737.0,SOFTWARE,0.0,34.0
3855,infuses high-fidelity machine learning with other detection technologies and global threat intelligence for comprehensive protection against all kinds of threats.,[],[],[],0.0,safe,0.0,0.0
3856,A more detailed analysis of the Command-and-Control communication flow of ANEL can be found in this technical brief.,"[{'id': 49738, 'label': 'malware', 'start_offset': 74, 'end_offset': 78}]",[],[],49738.0,malware,74.0,78.0
3857,Indicators of Compromise Hash Downloader used in the campaign:  76b1f75ee15273d1226392db3d8f1b2aed467c2875e11d9c14fd18120afc223a 4edcff56f586bd69585e0c9d1d7ff4bfb1a2dac6e2a9588f155015ececbe1275 1b5a1751960b2c08631601b07e3294e4c84dfd71896453b65a45e4396a6377cc  Hashes detected as part of the BKDR_ANEL Family: 5.0.0 beta1  af1b2cd8580650d826f48ad824deef3749a7db6fde1c7e1dc115c6b0a7dfa0dd  5.1.1 rc  2371f5b63b1e44ca52ce8140840f3a8b01b7e3002f0a7f0d61aecf539566e6a1  5.1.2 rc1  05dd407018bd316090adaea0855bd7f7c72d9ce4380dd4bc0feadc6566a36170  5.2.0 rev1  00030ec8cce1f21120ebf5b90ec408b59166bbc3fba17ebae0fc23b3ca27bf4f  lena_http.bin  303f9c00edb4c6082542e456a30a2446a259b8bb9fb6b0f76ff318d5905e429c  Tools used in the campaign: Getpass.exe  52a8557c8cdd5d925453383934cb10a85b117522b95c6d28ca097632ac8bc10d  event.dll  6c3224dbf6bbabe058b0ab46233c9d35c970aa83e8c4bdffb85d78e31159d489  mail.exe  2f76c9242d5ad2b1f941fb47c94c80c1ce647df4d2d37ca2351864286b0bb3d8  URLs and IP Addresses related to the campaign:  www[.]nasnnones[.]com trems[.]rvenee[.]com contacts[.]rvenee[.]com 91[.]207[.]7[.]91 89[.]18[.]27[.]159 89[.]37[.]226[.]108 185[.]25[.]51[.]116 185[.]81[.]113[.]95 185[.]144[.]83[.]82 185[.]153[.]198[.]58 185[.]159[.]129[.]226         Tags  Malware | APT & Targeted Attacks | Endpoints | Cyber Crime | Research | Network,"[{'id': 11786, 'label': 'SHA2', 'start_offset': 194, 'end_offset': 258}, {'id': 11787, 'label': 'SHA2', 'start_offset': 322, 'end_offset': 386}, {'id': 11788, 'label': 'SHA2', 'start_offset': 398, 'end_offset': 462}, {'id': 11790, 'label': 'SHA2', 'start_offset': 553, 'end_offset': 617}, {'id': 11792, 'label': 'SHA2', 'start_offset': 634, 'end_offset': 698}, {'id': 11795, 'label': 'SHA2', 'start_offset': 818, 'end_offset': 882}, {'id': 11799, 'label': 'IPV4', 'start_offset': 1075, 'end_offset': 1092}, {'id': 11800, 'label': 'IPV4', 'start_offset': 1093, 'end_offset': 1111}, {'id': 11801, 'label': 'IPV4', 'start_offset': 1112, 'end_offset': 1131}, {'id': 11802, 'label': 'IPV4', 'start_offset': 1132, 'end_offset': 1151}, {'id': 11803, 'label': 'IPV4', 'start_offset': 1152, 'end_offset': 1171}, {'id': 11804, 'label': 'IPV4', 'start_offset': 1172, 'end_offset': 1191}, {'id': 11805, 'label': 'IPV4', 'start_offset': 1192, 'end_offset': 1212}, {'id': 11806, 'label': 'IPV4', 'start_offset': 1213, 'end_offset': 1234}, {'id': 11784, 'label': 'SHA2', 'start_offset': 64, 'end_offset': 128}, {'id': 11785, 'label': 'SHA2', 'start_offset': 129, 'end_offset': 193}, {'id': 11789, 'label': 'SHA2', 'start_offset': 475, 'end_offset': 539}, {'id': 11794, 'label': 'SHA2', 'start_offset': 741, 'end_offset': 805}, {'id': 11796, 'label': 'SHA2', 'start_offset': 894, 'end_offset': 958}, {'id': 11791, 'label': 'FILEPATH', 'start_offset': 619, 'end_offset': 632}, {'id': 49741, 'label': 'DOMAIN', 'start_offset': 1051, 'end_offset': 1074}, {'id': 49742, 'label': 'FILEPATH', 'start_offset': 807, 'end_offset': 816}, {'id': 49743, 'label': 'FILEPATH', 'start_offset': 884, 'end_offset': 892}, {'id': 49739, 'label': 'DOMAIN', 'start_offset': 1008, 'end_offset': 1029}, {'id': 49740, 'label': 'DOMAIN', 'start_offset': 1030, 'end_offset': 1050}]",[],[],11786.0,SHA2,194.0,258.0
3858,"Last June 9, 2021, the Cybersecurity and Infrastructure Security Agency (CISA) released the Rising Ransomware Threat to OT Assets, which addresses the recent rise in ransomware attacks targeting operational assets (OT) and control systems.","[{'id': 49744, 'label': 'TIME', 'start_offset': 5, 'end_offset': 17}, {'id': 49745, 'label': 'identity', 'start_offset': 23, 'end_offset': 78}]",[],[],49744.0,TIME,5.0,17.0
3859,"The guidance provides steps to prepare for, mitigate against, and respond to attacks.",[],[],[],0.0,safe,0.0,0.0
3860,It also identifies how dependencies between an enterprise's IT and OT systems can give attackers a path.,[],[],[],0.0,safe,0.0,0.0
3861,"Lastly, the document thoroughly explains how to decrease the risk of severe business degradation if affected by a ransomware attack.",[],[],[],0.0,safe,0.0,0.0
3862,"To prepare for ransomware attacks, CISA recommends enterprises determine their critical operational processes' reliance on key IT infrastructure and identify a resilience plan for when access control is lost.","[{'id': 49746, 'label': 'identity', 'start_offset': 35, 'end_offset': 39}]",[],[],49746.0,identity,35.0,39.0
3863,They should also exercise an incident response plan and Implement regular data backup procedures on both IT and OT networks.,[],[],[],0.0,safe,0.0,0.0
3864,"For mitigating and responding to an attack, organizations must practice good cyber hygiene by updating software, implementing an allow listing, and enabling strong spam filters.",[],[],[],0.0,safe,0.0,0.0
3865,Organizations must also identify which systems were affected and immediately isolate them and triage the impacted systems for restorations and recovery.,[],[],[],0.0,safe,0.0,0.0
3866,They must also confer with teams to develop and document what has occurred.,[],[],[],0.0,safe,0.0,0.0
3867,"According to the agency, critical infrastructure owners and operators should also adopt an ""heightened state of awareness"".",[],[],[],0.0,safe,0.0,0.0
3868,"CISA also encourages them to identify critical processes that must not be interrupted to provide essential services, develop and regularly test workarounds and/or manual controls that ensure critical processes and industrial control system (ICS) network supporting them.","[{'id': 49747, 'label': 'identity', 'start_offset': 0, 'end_offset': 4}]",[],[],49747.0,identity,0.0,4.0
3869,CISA recommends critical infrastructure owners to implement robust network segmentation between IT and OT networks and make sure backup procedures are executed and tested regularly.,"[{'id': 49748, 'label': 'identity', 'start_offset': 0, 'end_offset': 4}]",[],[],49748.0,identity,0.0,4.0
3870,"Lastly, backups should be isolated from network connections.",[],[],[],0.0,safe,0.0,0.0
3871,"The fact sheet comes after numerous ransomware attacks on key critical infrastructures in the US and abroad, including the attack on Colonial Pipeline by DarkSide.","[{'id': 49749, 'label': 'location', 'start_offset': 94, 'end_offset': 96}, {'id': 49751, 'label': 'threat-actor', 'start_offset': 154, 'end_offset': 162}, {'id': 49750, 'label': 'identity', 'start_offset': 133, 'end_offset': 150}]","[{'id': 864, 'from_id': 49751, 'to_id': 49750, 'type': 'targets'}]",[],49749.0,location,94.0,96.0
3872,"In 2019, Trend Micro conducted research analyzing cyberattacks by building and using a factory honeypot, mimicking a factory environment.","[{'id': 49752, 'label': 'TIME', 'start_offset': 3, 'end_offset': 7}, {'id': 49753, 'label': 'identity', 'start_offset': 9, 'end_offset': 20}]",[],[],49752.0,TIME,3.0,7.0
3873,"The study, Fake Company, Real Threats, revealed that over 20 attacks were observed during 240 days- six of which affected factory productivity.",[],[],[],0.0,safe,0.0,0.0
3874,"This shows how vulnerable smart factories are when it comes to various cyberattacks, such as ransomware.",[],[],[],0.0,safe,0.0,0.0
3875,"Ransomware incidents are federal crimes, according to the agency.",[],[],[],0.0,safe,0.0,0.0
3876,"Enterprises, especially critical infrastructure establishments, must report the attack to law enforcement to help bring the attackers to justice.",[],[],[],0.0,safe,0.0,0.0
3877,"Moreover, decision-makers and stakeholders should have a better understanding of cybersecurity and its role in securing their operations and the safety of consumers.",[],[],[],0.0,safe,0.0,0.0
3878,"To learn more about how to protect smart factories and their critical operations, read Trend Micro's expertly crafted best practices and solutions:  Smart Factory Security Solutions Trend Micro Best Practices for Securing Smart Factories         Tags  Latest News | ICS OT | APT & Targeted Attacks | Ransomware | Articles, News, Reports | Cyber Threats","[{'id': 49754, 'label': 'identity', 'start_offset': 87, 'end_offset': 98}]",[],[],49754.0,identity,87.0,98.0
3879,"Web shells, in their simplicity and straightforwardness, are highly potent when it comes to compromising systems and environments.",[],[],[],0.0,safe,0.0,0.0
3880,"These malicious code pieces can be written in ASP, PHP, and JSP, or any script that can execute a system command with a parameter that can pass through the web.",[],[],[],0.0,safe,0.0,0.0
